/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieXNLI registered with name baiduerniexnli isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieXNLI[0m
  return register_(class_)
/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieLCQMC registered with name baiduernielcqmc isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieLCQMC[0m
  return register_(class_)
/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieChnSentiCorp registered with name baiduerniechnsenticorp isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieChnSentiCorp[0m
  return register_(class_)
INFO:root:Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', epochs=4, epsilon=1e-06, gpu=None, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=6, task_name='CNSA', warmup_ratio=0.1)
INFO:root:processing dataset...
WARNING:py.warnings:/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/batchify/batchify.py:235: UserWarning: Padding value is not given and will be set automatically to 0 in data.batchify.Pad(). Please check whether this is intended (e.g. value of padding index in the vocabulary).
  'Padding value is not given and will be set automatically to 0 '

INFO:root:Now we are doing BERT classification training on cpu(0)!
INFO:root:[Epoch 1 Batch 440/7918] loss=0.9987, lr=0.0000028, metrics:accuracy:0.5274
INFO:root:[Epoch 1 Batch 450/7918] loss=1.0871, lr=0.0000028, metrics:accuracy:0.5281
INFO:root:[Epoch 1 Batch 460/7918] loss=1.0812, lr=0.0000029, metrics:accuracy:0.5288
INFO:root:[Epoch 1 Batch 470/7918] loss=1.0771, lr=0.0000030, metrics:accuracy:0.5294
INFO:root:[Epoch 1 Batch 480/7918] loss=1.0334, lr=0.0000030, metrics:accuracy:0.5307
INFO:root:[Epoch 1 Batch 490/7918] loss=0.9764, lr=0.0000031, metrics:accuracy:0.5322
INFO:root:[Epoch 1 Batch 500/7918] loss=1.0710, lr=0.0000032, metrics:accuracy:0.5335
INFO:root:[Epoch 1 Batch 510/7918] loss=1.0312, lr=0.0000032, metrics:accuracy:0.5348
INFO:root:[Epoch 1 Batch 520/7918] loss=1.1128, lr=0.0000033, metrics:accuracy:0.5348
INFO:root:[Epoch 1 Batch 530/7918] loss=1.1286, lr=0.0000033, metrics:accuracy:0.5351
INFO:root:[Epoch 1 Batch 540/7918] loss=0.9511, lr=0.0000034, metrics:accuracy:0.5371
INFO:root:[Epoch 1 Batch 550/7918] loss=0.9985, lr=0.0000035, metrics:accuracy:0.5384
INFO:root:[Epoch 1 Batch 560/7918] loss=1.0300, lr=0.0000035, metrics:accuracy:0.5388
INFO:root:[Epoch 1 Batch 570/7918] loss=1.0783, lr=0.0000036, metrics:accuracy:0.5393
INFO:root:[Epoch 1 Batch 580/7918] loss=1.1080, lr=0.0000037, metrics:accuracy:0.5395
INFO:root:[Epoch 1 Batch 590/7918] loss=1.0804, lr=0.0000037, metrics:accuracy:0.5398
INFO:root:[Epoch 1 Batch 600/7918] loss=1.0167, lr=0.0000038, metrics:accuracy:0.5408
INFO:root:[Epoch 1 Batch 610/7918] loss=1.1134, lr=0.0000038, metrics:accuracy:0.5410
INFO:root:[Epoch 1 Batch 620/7918] loss=1.0846, lr=0.0000039, metrics:accuracy:0.5408
INFO:root:[Epoch 1 Batch 630/7918] loss=1.0569, lr=0.0000040, metrics:accuracy:0.5413
INFO:root:[Epoch 1 Batch 640/7918] loss=0.9944, lr=0.0000040, metrics:accuracy:0.5424
INFO:root:[Epoch 1 Batch 650/7918] loss=1.0144, lr=0.0000041, metrics:accuracy:0.5440
INFO:root:[Epoch 1 Batch 660/7918] loss=1.0450, lr=0.0000042, metrics:accuracy:0.5444
INFO:root:[Epoch 1 Batch 670/7918] loss=1.0809, lr=0.0000042, metrics:accuracy:0.5447
INFO:root:[Epoch 1 Batch 680/7918] loss=0.9580, lr=0.0000043, metrics:accuracy:0.5463
INFO:root:[Epoch 1 Batch 690/7918] loss=1.0766, lr=0.0000044, metrics:accuracy:0.5468
INFO:root:[Epoch 1 Batch 700/7918] loss=1.0664, lr=0.0000044, metrics:accuracy:0.5472
INFO:root:[Epoch 1 Batch 710/7918] loss=0.9681, lr=0.0000045, metrics:accuracy:0.5484
INFO:root:[Epoch 1 Batch 720/7918] loss=1.0558, lr=0.0000045, metrics:accuracy:0.5484
INFO:root:[Epoch 1 Batch 730/7918] loss=1.1347, lr=0.0000046, metrics:accuracy:0.5477
INFO:root:[Epoch 1 Batch 740/7918] loss=0.9914, lr=0.0000047, metrics:accuracy:0.5487
INFO:root:[Epoch 1 Batch 750/7918] loss=1.0144, lr=0.0000047, metrics:accuracy:0.5495
INFO:root:[Epoch 1 Batch 760/7918] loss=1.0598, lr=0.0000048, metrics:accuracy:0.5499
INFO:root:[Epoch 1 Batch 770/7918] loss=1.0614, lr=0.0000049, metrics:accuracy:0.5503
INFO:root:[Epoch 1 Batch 780/7918] loss=1.0412, lr=0.0000049, metrics:accuracy:0.5509
INFO:root:[Epoch 1 Batch 790/7918] loss=1.0275, lr=0.0000050, metrics:accuracy:0.5513
INFO:root:[Epoch 1 Batch 800/7918] loss=1.0225, lr=0.0000050, metrics:accuracy:0.5516
INFO:root:[Epoch 1 Batch 810/7918] loss=1.0528, lr=0.0000051, metrics:accuracy:0.5519
INFO:root:[Epoch 1 Batch 820/7918] loss=0.9650, lr=0.0000052, metrics:accuracy:0.5527
INFO:root:[Epoch 1 Batch 830/7918] loss=1.0361, lr=0.0000052, metrics:accuracy:0.5531
INFO:root:[Epoch 1 Batch 840/7918] loss=0.9974, lr=0.0000053, metrics:accuracy:0.5539
INFO:root:[Epoch 1 Batch 850/7918] loss=1.1718, lr=0.0000054, metrics:accuracy:0.5535
INFO:root:[Epoch 1 Batch 860/7918] loss=0.9949, lr=0.0000054, metrics:accuracy:0.5543
INFO:root:[Epoch 1 Batch 870/7918] loss=1.0356, lr=0.0000055, metrics:accuracy:0.5548
INFO:root:[Epoch 1 Batch 880/7918] loss=1.0296, lr=0.0000056, metrics:accuracy:0.5553
INFO:root:[Epoch 1 Batch 890/7918] loss=1.0334, lr=0.0000056, metrics:accuracy:0.5555
INFO:root:[Epoch 1 Batch 900/7918] loss=0.9606, lr=0.0000057, metrics:accuracy:0.5561
INFO:root:[Epoch 1 Batch 910/7918] loss=0.9964, lr=0.0000057, metrics:accuracy:0.5568
INFO:root:[Epoch 1 Batch 920/7918] loss=0.9296, lr=0.0000058, metrics:accuracy:0.5576
